id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
SE;SUDESTE;2024-01-06 02:00:00;38715.68000000
N;NORTE;2024-01-06 03:00:00;7290.86600000
NE;NORDESTE;2024-01-06 03:00:00;13025.03100000
S;SUL;2024-01-06 03:00:00;11283.16000000
SE;SUDESTE;2024-01-06 03:00:00;37762.83000000
N;NORTE;2024-01-06 04:00:00;7157.27800000
NE;NORDESTE;2024-01-06 04:00:00;12906.83900000
S;SUL;2024-01-06 04:00:00;11174.98199999
SE;SUDESTE;2024-01-06 04:00:00;37321.45599999
N;NORTE;2024-01-06 05:00:00;7073.20400000
NE;NORDESTE;2024-01-06 05:00:00;12226.54700000
S;SUL;2024-01-06 05:00:00;10991.89699999
SE;SUDESTE;2024-01-06 05:00:00;36884.99199999
N;NORTE;2024-01-06 06:00:00;6632.06899999
NE;NORDESTE;2024-01-06 06:00:00;11740.86300000
S;SUL;2024-01-06 06:00:00;11298.08300000
SE;SUDESTE;2024-01-06 06:00:00;36971.45300000
N;NORTE;2024-01-06 07:00:00;6535.34200000
NE;NORDESTE;2024-01-06 07:00:00;11895.71900000
S;SUL;2024-01-06 07:00:00;11920.55900000
SE;SUDESTE;2024-01-06 07:00:00;37970.08900000
N;NORTE;2024-01-06 08:00:00;6666.55600000
NE;NORDESTE;2024-01-06 08:00:00;12296.37999999
S;SUL;2024-01-06 08:00:00;12290.30100000
SE;SUDESTE;2024-01-06 08:00:00;39414.31400000
N;NORTE;2024-01-06 09:00:00;6778.94800000
NE;NORDESTE;2024-01-06 09:00:00;12667.19000000
S;SUL;2024-01-06 09:00:00;12547.23500000
SE;SUDESTE;2024-01-06 09:00:00;40745.74299999
N;NORTE;2024-01-06 10:00:00;6792.89400000
NE;NORDESTE;2024-01-06 10:00:00;12865.01099999
S;SUL;2024-01-06 10:00:00;12799.54400000
SE;SUDESTE;2024-01-06 10:00:00;41963.80900000
N;NORTE;2024-01-06 11:00:00;6688.48100000
NE;NORDESTE;2024-01-06 11:00:00;12873.68000000
S;SUL;2024-01-06 11:00:00;13150.33599999
SE;SUDESTE;2024-01-06 11:00:00;42529.46200000
N;NORTE;2024-01-06 12:00:00;6537.89100000
NE;NORDESTE;2024-01-06 12:00:00;12594.04100000
S;SUL;2024-01-06 12:00:00;13218.47000000
SE;SUDESTE;2024-01-06 12:00:00;42552.74799999
N;NORTE;2024-01-06 13:00:00;6709.26000000
NE;NORDESTE;2024-01-06 13:00:00;12472.10700000
S;SUL;2024-01-06 13:00:00;13512.77599999
SE;SUDESTE;2024-01-06 13:00:00;42590.63100000
N;NORTE;2024-01-06 14:00:00;6849.01800000
NE;NORDESTE;2024-01-06 14:00:00;12443.87799999
S;SUL;2024-01-06 14:00:00;13575.23099999
SE;SUDESTE;2024-01-06 14:00:00;42457.82699999
N;NORTE;2024-01-06 15:00:00;6856.76900000
NE;NORDESTE;2024-01-06 15:00:00;12432.76600000
S;SUL;2024-01-06 15:00:00;13424.93299999
SE;SUDESTE;2024-01-06 15:00:00;42451.46699999
N;NORTE;2024-01-06 16:00:00;6721.75200000
NE;NORDESTE;2024-01-06 16:00:00;12578.40800000
S;SUL;2024-01-06 16:00:00;13408.96899999
SE;SUDESTE;2024-01-06 16:00:00;42581.81600000
N;NORTE;2024-01-06 17:00:00;6596.30200000
NE;NORDESTE;2024-01-06 17:00:00;12694.98900000
S;SUL;2024-01-06 17:00:00;13824.08699999
SE;SUDESTE;2024-01-06 17:00:00;43153.47599999
N;NORTE;2024-01-06 18:00:00;6748.96100000
NE;NORDESTE;2024-01-06 18:00:00;13752.07200000
S;SUL;2024-01-06 18:00:00;14263.19600000
SE;SUDESTE;2024-01-06 18:00:00;44390.27300000
N;NORTE;2024-01-06 19:00:00;7073.34500000
NE;NORDESTE;2024-01-06 19:00:00;14002.86800000
S;SUL;2024-01-06 19:00:00;14887.14100000
SE;SUDESTE;2024-01-06 19:00:00;47359.45899999
N;NORTE;2024-01-06 20:00:00;7142.37300000
NE;NORDESTE;2024-01-06 20:00:00;13897.39699999
S;SUL;2024-01-06 20:00:00;15468.87600000
SE;SUDESTE;2024-01-06 20:00:00;47355.80499999
N;NORTE;2024-01-06 21:00:00;7214.47000000
NE;NORDESTE;2024-01-06 21:00:00;14032.36399999
S;SUL;2024-01-06 21:00:00;14984.75600000
SE;SUDESTE;2024-01-06 21:00:00;45936.13699999
N;NORTE;2024-01-06 22:00:00;7315.39800000
NE;NORDESTE;2024-01-06 22:00:00;13906.45000000
S;SUL;2024-01-06 22:00:00;14396.49700000
SE;SUDESTE;2024-01-06 22:00:00;44491.49399999
N;NORTE;2024-01-06 23:00:00;7327.89600000
NE;NORDESTE;2024-01-06 23:00:00;13702.09999999
S;SUL;2024-01-06 23:00:00;13770.17099999
SE;SUDESTE;2024-01-06 23:00:00;42818.67200000
N;NORTE;2024-01-07 00:00:00;7241.41300000
NE;NORDESTE;2024-01-07 00:00:00;13378.71699999
S;SUL;2024-01-07 00:00:00;13097.26099999
SE;SUDESTE;2024-01-07 00:00:00;41188.80499999
N;NORTE;2024-01-07 01:00:00;7196.81400000
NE;NORDESTE;2024-01-07 01:00:00;13119.20000000
S;SUL;2024-01-07 01:00:00;12418.28700000
SE;SUDESTE;2024-01-07 01:00:00;39478.98199999
N;NORTE;2024-01-07 02:00:00;7091.84700000
NE;NORDESTE;2024-01-07 02:00:00;12842.44599999
S;SUL;2024-01-07 02:00:00;11841.65700000
SE;SUDESTE;2024-01-07 02:00:00;38138.47999999
N;NORTE;2024-01-07 03:00:00;6993.28199999
NE;NORDESTE;2024-01-07 03:00:00;12582.77999999
S;SUL;2024-01-07 03:00:00;11404.63000000
SE;SUDESTE;2024-01-07 03:00:00;37047.11099999
N;NORTE;2024-01-07 04:00:00;6854.49900000
NE;NORDESTE;2024-01-07 04:00:00;12342.96600000
S;SUL;2024-01-07 04:00:00;11120.30000000
SE;SUDESTE;2024-01-07 04:00:00;36495.35199999
N;NORTE;2024-01-07 05:00:00;6694.88899999
NE;NORDESTE;2024-01-07 05:00:00;11624.45800000
S;SUL;2024-01-07 05:00:00;10792.66599999
SE;SUDESTE;2024-01-07 05:00:00;35455.06599999
N;NORTE;2024-01-07 06:00:00;6389.27700000
NE;NORDESTE;2024-01-07 06:00:00;11049.44899999
S;SUL;2024-01-07 06:00:00;10854.13400000
SE;SUDESTE;2024-01-07 06:00:00;35045.47499999
N;NORTE;2024-01-07 07:00:00;6155.65900000
NE;NORDESTE;2024-01-07 07:00:00;11086.08300000
S;SUL;2024-01-07 07:00:00;11309.48499999
SE;SUDESTE;2024-01-07 07:00:00;35355.39399999
N;NORTE;2024-01-07 08:00:00;6095.54099999
NE;NORDESTE;2024-01-07 08:00:00;11053.10899999
S;SUL;2024-01-07 08:00:00;11431.30400000
SE;SUDESTE;2024-01-07 08:00:00;36085.77500000
N;NORTE;2024-01-07 09:00:00;5971.37100000
NE;NORDESTE;2024-01-07 09:00:00;10832.65100000
S;SUL;2024-01-07 09:00:00;11664.57399999
SE;SUDESTE;2024-01-07 09:00:00;36857.91500000
N;NORTE;2024-01-07 10:00:00;5936.66699999
NE;NORDESTE;2024-01-07 10:00:00;10934.68300000
S;SUL;2024-01-07 10:00:00;11842.35900000
SE;SUDESTE;2024-01-07 10:00:00;37583.22200000
N;NORTE;2024-01-07 11:00:00;6036.29500000
NE;NORDESTE;2024-01-07 11:00:00;11061.83499999
S;SUL;2024-01-07 11:00:00;12195.17600000
SE;SUDESTE;2024-01-07 11:00:00;38213.38400000
N;NORTE;2024-01-07 12:00:00;6089.44100000
NE;NORDESTE;2024-01-07 12:00:00;11062.06699999
S;SUL;2024-01-07 12:00:00;12691.12199999
SE;SUDESTE;2024-01-07 12:00:00;38730.15299999
N;NORTE;2024-01-07 13:00:00;6130.13899999
NE;NORDESTE;2024-01-07 13:00:00;10964.27100000
S;SUL;2024-01-07 13:00:00;13037.38799999
SE;SUDESTE;2024-01-07 13:00:00;39257.81199999
N;NORTE;2024-01-07 14:00:00;6317.84600000
NE;NORDESTE;2024-01-07 14:00:00;11009.17900000
S;SUL;2024-01-07 14:00:00;13272.72400000
SE;SUDESTE;2024-01-07 14:00:00;39431.66599999
N;NORTE;2024-01-07 15:00:00;6381.18499999
NE;NORDESTE;2024-01-07 15:00:00;11248.95700000
S;SUL;2024-01-07 15:00:00;13283.81400000
SE;SUDESTE;2024-01-07 15:00:00;39795.06099999
N;NORTE;2024-01-07 16:00:00;6427.50900000
NE;NORDESTE;2024-01-07 16:00:00;11400.26200000
S;SUL;2024-01-07 16:00:00;13237.68099999
SE;SUDESTE;2024-01-07 16:00:00;40442.56000000
N;NORTE;2024-01-07 17:00:00;6479.86100000
NE;NORDESTE;2024-01-07 17:00:00;11748.60500000
S;SUL;2024-01-07 17:00:00;13728.47099999
SE;SUDESTE;2024-01-07 17:00:00;41597.28699999
N;NORTE;2024-01-07 18:00:00;6722.28100000
NE;NORDESTE;2024-01-07 18:00:00;13017.50799999
S;SUL;2024-01-07 18:00:00;14002.36700000
SE;SUDESTE;2024-01-07 18:00:00;43074.59499999
N;NORTE;2024-01-07 19:00:00;6983.93400000
NE;NORDESTE;2024-01-07 19:00:00;13172.65400000
S;SUL;2024-01-07 19:00:00;14602.35500000
SE;SUDESTE;2024-01-07 19:00:00;45758.77799999
N;NORTE;2024-01-07 20:00:00;7090.28600000
NE;NORDESTE;2024-01-07 20:00:00;13179.75199999
S;SUL;2024-01-07 20:00:00;15385.61099999
SE;SUDESTE;2024-01-07 20:00:00;46410.75400000
N;NORTE;2024-01-07 21:00:00;7195.75100000
NE;NORDESTE;2024-01-07 21:00:00;13442.07000000
S;SUL;2024-01-07 21:00:00;15376.93000000
SE;SUDESTE;2024-01-07 21:00:00;46214.90099999
N;NORTE;2024-01-07 22:00:00;7370.66999999
NE;NORDESTE;2024-01-07 22:00:00;13668.23500000
S;SUL;2024-01-07 22:00:00;15154.10200000
SE;SUDESTE;2024-01-07 22:00:00;45581.10300000
N;NORTE;2024-01-07 23:00:00;7419.02400000
NE;NORDESTE;2024-01-07 23:00:00;13509.46800000
S;SUL;2024-01-07 23:00:00;14567.06500000
SE;SUDESTE;2024-01-07 23:00:00;44014.76899999
N;NORTE;2024-01-08 00:00:00;7437.35400000
NE;NORDESTE;2024-01-08 00:00:00;13212.89699999
S;SUL;2024-01-08 00:00:00;13841.95700000
SE;SUDESTE;2024-01-08 00:00:00;42019.02099999
N;NORTE;2024-01-08 01:00:00;7319.33200000
NE;NORDESTE;2024-01-08 01:00:00;12940.58600000
S;SUL;2024-01-08 01:00:00;13221.98800000
SE;SUDESTE;2024-01-08 01:00:00;40201.22499999
N;NORTE;2024-01-08 02:00:00;7177.07700000
NE;NORDESTE;2024-01-08 02:00:00;12675.83500000
S;SUL;2024-01-08 02:00:00;12795.12600000
SE;SUDESTE;2024-01-08 02:00:00;38887.69200000
N;NORTE;2024-01-08 03:00:00;7067.43699999
NE;NORDESTE;2024-01-08 03:00:00;12483.69100000
S;SUL;2024-01-08 03:00:00;12436.35300000
SE;SUDESTE;2024-01-08 03:00:00;38280.68099999
N;NORTE;2024-01-08 04:00:00;6974.13499999
NE;NORDESTE;2024-01-08 04:00:00;12357.83100000
S;SUL;2024-01-08 04:00:00;12259.16900000
SE;SUDESTE;2024-01-08 04:00:00;38210.78399999
N;NORTE;2024-01-08 05:00:00;6917.48100000
NE;NORDESTE;2024-01-08 05:00:00;11858.46400000
S;SUL;2024-01-08 05:00:00;12330.92099999
SE;SUDESTE;2024-01-08 05:00:00;38557.09199999
N;NORTE;2024-01-08 06:00:00;6609.29300000
NE;NORDESTE;2024-01-08 06:00:00;11770.17800000
S;SUL;2024-01-08 06:00:00;13200.01700000
SE;SUDESTE;2024-01-08 06:00:00;40210.71200000
N;NORTE;2024-01-08 07:00:00;6613.47200000
NE;NORDESTE;2024-01-08 07:00:00;12501.81399999
S;SUL;2024-01-08 07:00:00;14934.54099999
SE;SUDESTE;2024-01-08 07:00:00;43750.56299999
N;NORTE;2024-01-08 08:00:00;6967.33100000
NE;NORDESTE;2024-01-08 08:00:00;13350.83900000
S;SUL;2024-01-08 08:00:00;16516.11699999
SE;SUDESTE;2024-01-08 08:00:00;47110.88800000
N;NORTE;2024-01-08 09:00:00;7193.87900000
NE;NORDESTE;2024-01-08 09:00:00;13681.92500000
S;SUL;2024-01-08 09:00:00;17238.78700000
SE;SUDESTE;2024-01-08 09:00:00;49246.32200000
N;NORTE;2024-01-08 10:00:00;7353.58500000
NE;NORDESTE;2024-01-08 10:00:00;14140.07000000
S;SUL;2024-01-08 10:00:00;17852.79200000
SE;SUDESTE;2024-01-08 10:00:00;50607.12600000
N;NORTE;2024-01-08 11:00:00;7308.14400000
NE;NORDESTE;2024-01-08 11:00:00;14080.83900000
S;SUL;2024-01-08 11:00:00;18103.63599999
SE;SUDESTE;2024-01-08 11:00:00;51336.93999999
N;NORTE;2024-01-08 12:00:00;7217.92299999
NE;NORDESTE;2024-01-08 12:00:00;13738.76000000
S;SUL;2024-01-08 12:00:00;17650.13199999
SE;SUDESTE;2024-01-08 12:00:00;51679.30599999
N;NORTE;2024-01-08 13:00:00;7430.47500000
NE;NORDESTE;2024-01-08 13:00:00;13913.85299999
S;SUL;2024-01-08 13:00:00;18630.27399999
SE;SUDESTE;2024-01-08 13:00:00;52676.65400000
N;NORTE;2024-01-08 14:00:00;7760.16600000
NE;NORDESTE;2024-01-08 14:00:00;14221.52000000
S;SUL;2024-01-08 14:00:00;18884.52399999
SE;SUDESTE;2024-01-08 14:00:00;53222.08599999
N;NORTE;2024-01-08 15:00:00;7793.76100000
NE;NORDESTE;2024-01-08 15:00:00;14202.09300000
S;SUL;2024-01-08 15:00:00;18752.25799999
SE;SUDESTE;2024-01-08 15:00:00;52767.51300000
N;NORTE;2024-01-08 16:00:00;7618.65600000
NE;NORDESTE;2024-01-08 16:00:00;13983.18799999
S;SUL;2024-01-08 16:00:00;18574.78400000
SE;SUDESTE;2024-01-08 16:00:00;52053.54999999
N;NORTE;2024-01-08 17:00:00;7327.46600000
NE;NORDESTE;2024-01-08 17:00:00;13397.18599999
S;SUL;2024-01-08 17:00:00;17883.94300000
SE;SUDESTE;2024-01-08 17:00:00;49551.10400000
N;NORTE;2024-01-08 18:00:00;7087.23100000
NE;NORDESTE;2024-01-08 18:00:00;13990.39400000
S;SUL;2024-01-08 18:00:00;16636.08700000
SE;SUDESTE;2024-01-08 18:00:00;48611.21999999
N;NORTE;2024-01-08 19:00:00;7301.33800000
NE;NORDESTE;2024-01-08 19:00:00;14120.78400000
S;SUL;2024-01-08 19:00:00;17246.48499999
SE;SUDESTE;2024-01-08 19:00:00;50911.92399999
N;NORTE;2024-01-08 20:00:00;7374.11200000
NE;NORDESTE;2024-01-08 20:00:00;14068.70899999
S;SUL;2024-01-08 20:00:00;18173.44999999
SE;SUDESTE;2024-01-08 20:00:00;51625.36399999
N;NORTE;2024-01-08 21:00:00;7652.52499999
NE;NORDESTE;2024-01-08 21:00:00;14561.90500000
S;SUL;2024-01-08 21:00:00;18094.35099999
SE;SUDESTE;2024-01-08 21:00:00;51369.45599999
N;NORTE;2024-01-08 22:00:00;7633.13100000
NE;NORDESTE;2024-01-08 22:00:00;14689.39199999
S;SUL;2024-01-08 22:00:00;17534.08700000
SE;SUDESTE;2024-01-08 22:00:00;49767.12099999
N;NORTE;2024-01-08 23:00:00;7779.75299999
NE;NORDESTE;2024-01-08 23:00:00;14455.76800000
S;SUL;2024-01-08 23:00:00;16500.06499999
SE;SUDESTE;2024-01-08 23:00:00;47458.78999999
N;NORTE;2024-01-09 00:00:00;7726.80800000
NE;NORDESTE;2024-01-09 00:00:00;14048.35900000
S;SUL;2024-01-09 00:00:00;15436.73499999
SE;SUDESTE;2024-01-09 00:00:00;45254.36100000
N;NORTE;2024-01-09 01:00:00;7584.08600000
NE;NORDESTE;2024-01-09 01:00:00;13628.63100000
S;SUL;2024-01-09 01:00:00;14590.81000000
SE;SUDESTE;2024-01-09 01:00:00;43298.57299999
N;NORTE;2024-01-09 02:00:00;7434.92300000
NE;NORDESTE;2024-01-09 02:00:00;13374.09900000
S;SUL;2024-01-09 02:00:00;13953.47000000
SE;SUDESTE;2024-01-09 02:00:00;41901.46499999
N;NORTE;2024-01-09 03:00:00;7282.72600000
NE;NORDESTE;2024-01-09 03:00:00;13072.38600000
S;SUL;2024-01-09 03:00:00;13562.36300000
SE;SUDESTE;2024-01-09 03:00:00;40940.04099999
N;NORTE;2024-01-09 04:00:00;7125.64499999
NE;NORDESTE;2024-01-09 04:00:00;12829.56500000
S;SUL;2024-01-09 04:00:00;13388.16699999
SE;SUDESTE;2024-01-09 04:00:00;40686.35699999
N;NORTE;2024-01-09 05:00:00;7030.53000000
NE;NORDESTE;2024-01-09 05:00:00;12211.06200000
S;SUL;2024-01-09 05:00:00;13371.82100000
SE;SUDESTE;2024-01-09 05:00:00;40864.60200000
N;NORTE;2024-01-09 06:00:00;6741.73800000
NE;NORDESTE;2024-01-09 06:00:00;11905.56700000
S;SUL;2024-01-09 06:00:00;13903.29100000
SE;SUDESTE;2024-01-09 06:00:00;42337.58400000
N;NORTE;2024-01-09 07:00:00;6793.26100000
NE;NORDESTE;2024-01-09 07:00:00;12522.48100000
S;SUL;2024-01-09 07:00:00;15568.44000000
SE;SUDESTE;2024-01-09 07:00:00;45903.24000000
N;NORTE;2024-01-09 08:00:00;7073.93100000
NE;NORDESTE;2024-01-09 08:00:00;13331.83400000
S;SUL;2024-01-09 08:00:00;17051.38000000
SE;SUDESTE;2024-01-09 08:00:00;49076.98300000
N;NORTE;2024-01-09 09:00:00;7238.21600000
NE;NORDESTE;2024-01-09 09:00:00;13733.72899999
S;SUL;2024-01-09 09:00:00;17481.47699999
SE;SUDESTE;2024-01-09 09:00:00;50856.63999999
N;NORTE;2024-01-09 10:00:00;7368.61299999
NE;NORDESTE;2024-01-09 10:00:00;14040.69300000
S;SUL;2024-01-09 10:00:00;17738.72499999
SE;SUDESTE;2024-01-09 10:00:00;51933.37999999
N;NORTE;2024-01-09 11:00:00;7439.41300000
NE;NORDESTE;2024-01-09 11:00:00;14082.78700000
S;SUL;2024-01-09 11:00:00;18076.35200000
SE;SUDESTE;2024-01-09 11:00:00;52453.67899999
N;NORTE;2024-01-09 12:00:00;7284.56300000
NE;NORDESTE;2024-01-09 12:00:00;13797.76999999
S;SUL;2024-01-09 12:00:00;17773.53999999
SE;SUDESTE;2024-01-09 12:00:00;52276.26000000
N;NORTE;2024-01-09 13:00:00;7452.64500000
NE;NORDESTE;2024-01-09 13:00:00;14097.73500000
S;SUL;2024-01-09 13:00:00;19249.29599999
SE;SUDESTE;2024-01-09 13:00:00;53621.51399999
N;NORTE;2024-01-09 14:00:00;7789.63200000
NE;NORDESTE;2024-01-09 14:00:00;14316.73899999
S;SUL;2024-01-09 14:00:00;19818.58299999
SE;SUDESTE;2024-01-09 14:00:00;54574.52199999
N;NORTE;2024-01-09 15:00:00;7782.84299999
NE;NORDESTE;2024-01-09 15:00:00;14276.56900000
S;SUL;2024-01-09 15:00:00;19481.94800000
SE;SUDESTE;2024-01-09 15:00:00;54673.67999999
N;NORTE;2024-01-09 16:00:00;7622.15799999
NE;NORDESTE;2024-01-09 16:00:00;14051.93899999
S;SUL;2024-01-09 16:00:00;18898.98099999
SE;SUDESTE;2024-01-09 16:00:00;53816.89900000
N;NORTE;2024-01-09 17:00:00;7386.38800000
NE;NORDESTE;2024-01-09 17:00:00;13258.22400000
S;SUL;2024-01-09 17:00:00;17668.14299999
SE;SUDESTE;2024-01-09 17:00:00;50842.93800000
N;NORTE;2024-01-09 18:00:00;7203.31199999
NE;NORDESTE;2024-01-09 18:00:00;13727.72399999
S;SUL;2024-01-09 18:00:00;16232.10299999
SE;SUDESTE;2024-01-09 18:00:00;49354.25600000
N;NORTE;2024-01-09 19:00:00;7404.95300000
NE;NORDESTE;2024-01-09 19:00:00;13984.96600000
S;SUL;2024-01-09 19:00:00;16566.86799999
SE;SUDESTE;2024-01-09 19:00:00;51558.80399999
N;NORTE;2024-01-09 20:00:00;7666.56000000
NE;NORDESTE;2024-01-09 20:00:00;14011.50200000
S;SUL;2024-01-09 20:00:00;16786.10799999
SE;SUDESTE;2024-01-09 20:00:00;52300.82599999
N;NORTE;2024-01-09 21:00:00;7868.77000000
NE;NORDESTE;2024-01-09 21:00:00;14500.86199999
S;SUL;2024-01-09 21:00:00;16674.10400000
SE;SUDESTE;2024-01-09 21:00:00;52301.38300000
N;NORTE;2024-01-09 22:00:00;7959.97000000
NE;NORDESTE;2024-01-09 22:00:00;14610.34899999
S;SUL;2024-01-09 22:00:00;16125.08000000
SE;SUDESTE;2024-01-09 22:00:00;50790.85600000
N;NORTE;2024-01-09 23:00:00;7911.78799999
NE;NORDESTE;2024-01-09 23:00:00;14426.69499999
S;SUL;2024-01-09 23:00:00;15261.98400000
SE;SUDESTE;2024-01-09 23:00:00;48461.74400000
N;NORTE;2024-01-10 00:00:00;7628.09299999
NE;NORDESTE;2024-01-10 00:00:00;13999.28099999
S;SUL;2024-01-10 00:00:00;14379.20999999
SE;SUDESTE;2024-01-10 00:00:00;45807.20900000
N;NORTE;2024-01-10 01:00:00;7456.52900000
NE;NORDESTE;2024-01-10 01:00:00;13622.47500000
S;SUL;2024-01-10 01:00:00;13661.25100000
SE;SUDESTE;2024-01-10 01:00:00;43747.22600000
N;NORTE;2024-01-10 02:00:00;7312.49400000
NE;NORDESTE;2024-01-10 02:00:00;13326.73500000
S;SUL;2024-01-10 02:00:00;13109.38699999
SE;SUDESTE;2024-01-10 02:00:00;42490.26699999
N;NORTE;2024-01-10 03:00:00;7158.04100000
NE;NORDESTE;2024-01-10 03:00:00;13088.42099999
S;SUL;2024-01-10 03:00:00;12799.16300000
SE;SUDESTE;2024-01-10 03:00:00;41655.60200000
N;NORTE;2024-01-10 04:00:00;7028.99500000
NE;NORDESTE;2024-01-10 04:00:00;12920.12200000
S;SUL;2024-01-10 04:00:00;12698.59000000
SE;SUDESTE;2024-01-10 04:00:00;41389.52400000
N;NORTE;2024-01-10 05:00:00;6914.12899999
NE;NORDESTE;2024-01-10 05:00:00;12348.30100000
S;SUL;2024-01-10 05:00:00;12794.81299999
SE;SUDESTE;2024-01-10 05:00:00;41463.60099999
N;NORTE;2024-01-10 06:00:00;6607.39300000
NE;NORDESTE;2024-01-10 06:00:00;12078.18600000
S;SUL;2024-01-10 06:00:00;13451.55600000
SE;SUDESTE;2024-01-10 06:00:00;43060.73299999
N;NORTE;2024-01-10 07:00:00;6623.53499999
NE;NORDESTE;2024-01-10 07:00:00;12721.56600000
S;SUL;2024-01-10 07:00:00;15165.28199999
SE;SUDESTE;2024-01-10 07:00:00;46739.86999999
N;NORTE;2024-01-10 08:00:00;7031.18200000
NE;NORDESTE;2024-01-10 08:00:00;13501.44899999
S;SUL;2024-01-10 08:00:00;16601.50899999
SE;SUDESTE;2024-01-10 08:00:00;49947.81400000
N;NORTE;2024-01-10 09:00:00;7233.44700000
NE;NORDESTE;2024-01-10 09:00:00;13859.80699999
S;SUL;2024-01-10 09:00:00;17148.79299999
SE;SUDESTE;2024-01-10 09:00:00;51773.23600000
N;NORTE;2024-01-10 10:00:00;7309.44300000
NE;NORDESTE;2024-01-10 10:00:00;14180.66600000
S;SUL;2024-01-10 10:00:00;17775.77499999
SE;SUDESTE;2024-01-10 10:00:00;53037.18300000
N;NORTE;2024-01-10 11:00:00;7389.14900000
NE;NORDESTE;2024-01-10 11:00:00;14152.62299999
S;SUL;2024-01-10 11:00:00;18159.34399999
SE;SUDESTE;2024-01-10 11:00:00;53048.08800000
N;NORTE;2024-01-10 12:00:00;7373.50100000
NE;NORDESTE;2024-01-10 12:00:00;13907.61400000
S;SUL;2024-01-10 12:00:00;17610.96099999
SE;SUDESTE;2024-01-10 12:00:00;52719.96499999
N;NORTE;2024-01-10 13:00:00;7450.36700000
NE;NORDESTE;2024-01-10 13:00:00;14292.20299999
S;SUL;2024-01-10 13:00:00;18602.11299999
SE;SUDESTE;2024-01-10 13:00:00;53866.00099999
N;NORTE;2024-01-10 14:00:00;7670.06099999
NE;NORDESTE;2024-01-10 14:00:00;14494.88399999
S;SUL;2024-01-10 14:00:00;19007.60999999
SE;SUDESTE;2024-01-10 14:00:00;54778.58800000
N;NORTE;2024-01-10 15:00:00;7728.99100000
NE;NORDESTE;2024-01-10 15:00:00;14361.36700000
S;SUL;2024-01-10 15:00:00;18848.90800000
SE;SUDESTE;2024-01-10 15:00:00;54916.31299999
N;NORTE;2024-01-10 16:00:00;7682.09900000
NE;NORDESTE;2024-01-10 16:00:00;14116.22299999
S;SUL;2024-01-10 16:00:00;18701.45799999
SE;SUDESTE;2024-01-10 16:00:00;54262.07499999
N;NORTE;2024-01-10 17:00:00;7358.76600000
NE;NORDESTE;2024-01-10 17:00:00;13363.50000000
S;SUL;2024-01-10 17:00:00;17873.94899999
SE;SUDESTE;2024-01-10 17:00:00;51146.15799999
N;NORTE;2024-01-10 18:00:00;7077.55600000
NE;NORDESTE;2024-01-10 18:00:00;13769.58600000
S;SUL;2024-01-10 18:00:00;16676.32200000
SE;SUDESTE;2024-01-10 18:00:00;49954.24899999
N;NORTE;2024-01-10 19:00:00;7375.60600000
NE;NORDESTE;2024-01-10 19:00:00;13951.65800000
S;SUL;2024-01-10 19:00:00;17323.66599999
SE;SUDESTE;2024-01-10 19:00:00;52294.56799999
N;NORTE;2024-01-10 20:00:00;7515.08899999
NE;NORDESTE;2024-01-10 20:00:00;14132.91699999
S;SUL;2024-01-10 20:00:00;18124.43700000
SE;SUDESTE;2024-01-10 20:00:00;52946.92599999
N;NORTE;2024-01-10 21:00:00;7676.71000000
NE;NORDESTE;2024-01-10 21:00:00;14710.87300000
S;SUL;2024-01-10 21:00:00;18194.70200000
SE;SUDESTE;2024-01-10 21:00:00;52606.42499999
N;NORTE;2024-01-10 22:00:00;7720.13699999
NE;NORDESTE;2024-01-10 22:00:00;14791.95799999
S;SUL;2024-01-10 22:00:00;17849.48700000
SE;SUDESTE;2024-01-10 22:00:00;50991.70000000
N;NORTE;2024-01-10 23:00:00;7815.97400000
NE;NORDESTE;2024-01-10 23:00:00;14435.01199999
S;SUL;2024-01-10 23:00:00;16893.44299999
SE;SUDESTE;2024-01-10 23:00:00;48624.09300000
N;NORTE;2024-01-11 00:00:00;7876.97100000
NE;NORDESTE;2024-01-11 00:00:00;13846.10400000
S;SUL;2024-01-11 00:00:00;15730.88999999
SE;SUDESTE;2024-01-11 00:00:00;46332.34200000
N;NORTE;2024-01-11 01:00:00;7718.42600000
NE;NORDESTE;2024-01-11 01:00:00;13407.07099999
S;SUL;2024-01-11 01:00:00;14950.07100000
SE;SUDESTE;2024-01-11 01:00:00;44445.94100000
N;NORTE;2024-01-11 02:00:00;7521.64800000
NE;NORDESTE;2024-01-11 02:00:00;13164.29899999
S;SUL;2024-01-11 02:00:00;14268.62300000
SE;SUDESTE;2024-01-11 02:00:00;42983.26400000
N;NORTE;2024-01-11 03:00:00;7387.84100000
NE;NORDESTE;2024-01-11 03:00:00;12913.02600000
S;SUL;2024-01-11 03:00:00;13855.72200000
SE;SUDESTE;2024-01-11 03:00:00;42139.38999999
N;NORTE;2024-01-11 04:00:00;7249.41600000
NE;NORDESTE;2024-01-11 04:00:00;12798.87300000
S;SUL;2024-01-11 04:00:00;13664.70400000
SE;SUDESTE;2024-01-11 04:00:00;41951.96999999
N;NORTE;2024-01-11 05:00:00;7117.69300000
NE;NORDESTE;2024-01-11 05:00:00;12242.27399999
S;SUL;2024-01-11 05:00:00;13598.31600000
SE;SUDESTE;2024-01-11 05:00:00;42269.55799999
N;NORTE;2024-01-11 06:00:00;6819.43800000
